"LOCATION","Country","VAR","Variable ","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,2.453,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,2.627,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,2.574,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,2.627,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,2.795,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,2.7,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,2.795,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,2.947,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,2.868,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,2.947,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,3.045,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,2.978,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,3.045,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,3.129,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,3.069,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,3.129,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,3.388,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,3.15,,
"SVK","Slovak Republic","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,3.388,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,4.025,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,4.291,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,4.108,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,4.291,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,4.478,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,4.446,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,4.478,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,4.54,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,4.502,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,4.54,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,4.51,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,4.493,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,4.51,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,4.745,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,4.556,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,4.745,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,5.485,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,5.086,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,5.485,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,5.776,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,5.49,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,5.776,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,5.653,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,5.662,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,5.653,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,5.117,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,5.391,,
"ESP","Spain","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,5.117,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,6.227,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,6.355,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,6.345,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,6.355,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,6.392,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,6.313,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,6.392,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,6.156,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,6.276,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,6.156,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,5.969,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,6.093,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,5.969,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,6.219,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,6.073,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,6.219,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,6.613,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,6.343,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,6.613,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,6.814,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,6.552,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,6.814,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,6.79,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,6.806,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,6.79,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,6.636,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,6.73,,
"SWE","Sweden","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,6.636,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,10.182,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,10.415,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,10.457,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,10.415,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,11.252,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,10.874,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,11.252,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,12.23,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,11.632,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,12.23,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,13.685,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,13.037,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,13.685,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,14.047,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,13.952,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,14.047,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,14.721,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,14.468,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,14.721,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,14.858,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,14.871,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,14.858,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2017","2017","100HAB","Per 100 inhabitants","0","Units",,,14.891,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2017-Q2","Q2-2017","100HAB","Per 100 inhabitants","0","Units",,,14.945,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2017-Q4","Q4-2017","100HAB","Per 100 inhabitants","0","Units",,,14.891,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2018","2018","100HAB","Per 100 inhabitants","0","Units",,,14.201,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2018-Q2","Q2-2018","100HAB","Per 100 inhabitants","0","Units",,,14.615,,
"CHE","Switzerland","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2018-Q4","Q4-2018","100HAB","Per 100 inhabitants","0","Units",,,14.201,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2009","2009","100HAB","Per 100 inhabitants","0","Units",,,0.204,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2010","2010","100HAB","Per 100 inhabitants","0","Units",,,0.374,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2010-Q2","Q2-2010","100HAB","Per 100 inhabitants","0","Units",,,0.266,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2010-Q4","Q4-2010","100HAB","Per 100 inhabitants","0","Units",,,0.374,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2011","2011","100HAB","Per 100 inhabitants","0","Units",,,0.62,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2011-Q2","Q2-2011","100HAB","Per 100 inhabitants","0","Units",,,0.503,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2011-Q4","Q4-2011","100HAB","Per 100 inhabitants","0","Units",,,0.62,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2012","2012","100HAB","Per 100 inhabitants","0","Units",,,0.666,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2012-Q2","Q2-2012","100HAB","Per 100 inhabitants","0","Units",,,0.654,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2012-Q4","Q4-2012","100HAB","Per 100 inhabitants","0","Units",,,0.666,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013","2013","100HAB","Per 100 inhabitants","0","Units",,,0.639,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013-Q2","Q2-2013","100HAB","Per 100 inhabitants","0","Units",,,0.654,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2013-Q4","Q4-2013","100HAB","Per 100 inhabitants","0","Units",,,0.639,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014","2014","100HAB","Per 100 inhabitants","0","Units",,,0.724,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014-Q2","Q2-2014","100HAB","Per 100 inhabitants","0","Units",,,0.651,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2014-Q4","Q4-2014","100HAB","Per 100 inhabitants","0","Units",,,0.724,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015","2015","100HAB","Per 100 inhabitants","0","Units",,,0.804,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015-Q2","Q2-2015","100HAB","Per 100 inhabitants","0","Units",,,0.755,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2015-Q4","Q4-2015","100HAB","Per 100 inhabitants","0","Units",,,0.804,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016","2016","100HAB","Per 100 inhabitants","0","Units",,,0.93,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016-Q2","Q2-2016","100HAB","Per 100 inhabitants","0","Units",,,0.849,,
"TUR","Turkey","BB-P100-CAB","Broadband Cable suscriptions per 100 inhabitants","2016-Q4","Q4-2016","100HAB","Per 100 inhabitants","0","Units",,,0.93,,
